file	obj	non_def	iter	time	best_time
45_5_k4_500	33	0	586	600.051	99.513
45_5_k4_600	33	0	669	600.403	20.391
45_5_k4_700	33	0	492	600.338	14.008
45_5_k4_800	32	0	591	600.735	178.001
45_5_k4_900	32	0	450	600.58	57.328
45_5_k5_100	35	0	163	601.705	499.607
45_5_k5_1000	37	0	104	603.44	275.277
45_5_k5_200	36	0	105	600.58	123.331
45_5_k5_300	37	0	112	602.565	112.678
45_5_k5_400	36	0	117	603.669	143.945
45_5_k5_500	34	0	99	603.246	458.542
45_5_k5_600	35	0	106	600.492	486.973
45_5_k5_700	36	0	112	604.008	529.016
45_5_k5_800	35	0	170	601.425	444.134
45_5_k5_900	37	0	112	603.653	163.055
50_1_k2_100	29	0	735	600.757	41.829
50_1_k2_1000	29	0	1270	600.167	8.15
50_1_k2_200	29	0	1336	600.133	11.116
50_1_k2_300	29	0	1345	600.185	8.207
50_1_k2_400	29	0	1342	600.36	45.234
50_1_k2_500	29	0	1383	600.15	7.314
50_1_k2_600	29	0	1302	600.159	2.5
50_1_k2_700	29	0	1275	600.593	8.366
50_1_k2_800	29	0	1323	600.312	15.154
50_1_k2_900	29	0	1268	600.1	1.983
50_1_k3_100	33	0	94	603.813	229.906
50_1_k3_1000	33	0	53	606.313	244.389
50_1_k3_200	34	0	115	601.232	3.223
50_1_k3_300	33	0	126	600.768	360.535
50_1_k3_400	33	0	99	608.839	358.261
50_1_k3_500	33	0	177	606.773	520.357
50_1_k3_600	33	0	90	604.187	142.103
50_1_k3_700	34	0	237	601.06	347.064
50_1_k3_800	34	0	141	600.543	206.219
50_1_k3_900	34	0	66	607.658	120.828
50_1_k4_100	36	0	655	600.577	30.126
50_1_k4_1000	36	0	745	600.366	142.181
50_1_k4_200	36	0	799	600.205	48.93
50_1_k4_300	36	0	759	600.69	21.044
50_1_k4_400	36	0	775	600.778	63.689
50_1_k4_500	36	0	711	600.113	54.191
50_1_k4_600	36	0	834	600.261	144.145
50_1_k4_700	36	0	467	600.515	98.115
50_1_k4_800	36	0	475	600.946	158.489
50_1_k4_900	36	0	458	601.46	313.148
50_1_k5_100	40	0	124	601.304	440.443
50_1_k5_1000	41	0	69	607.668	98.336
50_1_k5_200	39	0	113	604.497	544.59
50_1_k5_300	41	0	115	600.563	143.549
50_1_k5_400	41	0	126	602.986	195.412
50_1_k5_500	40	0	116	604.065	233.683
50_1_k5_600	40	0	115	601.179	250.696
50_1_k5_700	41	0	121	603.771	340.22
50_1_k5_800	41	0	115	601.739	127.826
50_1_k5_900	40	0	122	603.156	202.551
50_2_k2_100	28	0	730	600.401	0.234
50_2_k2_1000	28	0	1270	600.494	6.781
50_2_k2_200	28	0	704	600.146	3.661
50_2_k2_300	28	0	1070	600.502	0.516
50_2_k2_400	28	0	1194	600.249	4.88
50_2_k2_500	28	0	1244	600.286	2.538
50_2_k2_600	28	0	1263	600.412	26.103
50_2_k2_700	28	0	1320	600.373	5.425
50_2_k2_800	28	0	1323	600.049	2.405
50_2_k2_900	28	0	1265	600.277	17.321
50_2_k3_100	32	0	81	606.11	110.394
50_2_k3_1000	32	0	105	605.194	64.135
50_2_k3_200	33	0	120	605.263	88.216
50_2_k3_300	33	0	135	606.107	30.288
50_2_k3_400	32	0	111	604.886	245.547
50_2_k3_500	32	0	132	602.488	142.478
50_2_k3_600	32	0	109	603.406	109.483
50_2_k3_700	32	0	95	613.111	191.165
50_2_k3_800	33	0	276	602.49	568.424
50_2_k3_900	33	0	83	601.492	90.024
50_2_k4_100	34	0	646	601.067	557.418
50_2_k4_1000	34	0	496	600.065	179.901
50_2_k4_200	34	0	331	601.116	303.741
50_2_k4_300	36	0	617	600.447	150.816
50_2_k4_400	35	0	356	601.426	167.429
50_2_k4_500	36	0	451	602.022	593.467
50_2_k4_600	35	0	598	600.395	131.616
50_2_k4_700	34	0	524	600.004	283.409
50_2_k4_800	36	0	649	600.45	225.287
50_2_k4_900	37	0	744	601.16	33.342
50_2_k5_100	41	0	116	600.482	150.123
50_2_k5_1000	41	0	123	600.037	227.848
50_2_k5_200	40	0	102	600.514	351.028
50_2_k5_300	40	0	118	601.15	279.459
50_2_k5_400	38	0	108	605.051	477.223
50_2_k5_500	39	0	108	602.406	430.018
50_2_k5_600	38	0	101	600.867	581.11
50_2_k5_700	39	0	102	604.743	264.666
50_2_k5_800	40	0	127	605.176	128.425
50_2_k5_900	40	0	125	603.643	183.619
50_3_k2_100	29	0	1355	600.042	98.3
50_3_k2_1000	28	0	1274	600.491	77.018
50_3_k2_200	28	0	1262	600.151	96.063
50_3_k2_300	28	0	699	600.876	14.614
50_3_k2_400	28	0	721	600.26	16.335
50_3_k2_500	28	0	725	600.65	182.665
50_3_k2_600	28	0	743	600.198	173.347
50_3_k2_700	28	0	991	600.312	117.874
50_3_k2_800	29	0	723	600.342	6.937
50_3_k2_900	28	0	758	600.433	377.92
50_3_k3_100	31	0	100	603.908	127.294
50_3_k3_1000	33	0	101	612.577	440.3
50_3_k3_200	32	0	79	603.116	309.999
50_3_k3_300	31	0	133	610.744	226.684
50_3_k3_400	31	0	93	615.221	593.171
50_3_k3_500	33	0	113	612.304	422.094
50_3_k3_600	34	0	100	611.213	121.066
50_3_k3_700	31	0	164	603.69	583.018
50_3_k3_800	33	0	96	617.142	562.186
50_3_k3_900	33	0	111	611.125	387.365
50_3_k4_100	36	0	791	601.437	565.904
50_3_k4_1000	36	0	866	600.069	443.229
50_3_k4_200	38	0	762	600.149	85.045
50_3_k4_300	38	0	540	601.086	45.593
50_3_k4_400	35	0	697	600.21	390.576
50_3_k4_500	37	0	814	600.572	192.458
50_3_k4_600	37	0	545	600.527	369.01
50_3_k4_700	38	0	692	601.014	27.348
50_3_k4_800	36	0	887	600.025	192.311
50_3_k4_900	38	0	905	600.226	52.337
50_3_k5_100	42	0	101	603.767	577.843
50_3_k5_1000	42	0	65	602.606	352.495
50_3_k5_200	41	0	105	605.121	472.686
50_3_k5_300	42	0	106	604.401	179.185
50_3_k5_400	41	0	93	601.247	513.669
50_3_k5_500	43	0	121	600.355	368.495
50_3_k5_600	41	0	89	601.199	601.199
50_3_k5_700	42	0	88	602.475	478.102
50_3_k5_800	40	0	101	604.479	269.997
50_3_k5_900	41	0	56	601.284	478.727
50_4_k2_100	28	0	964	600.299	3.451
50_4_k2_1000	28	0	1010	600.238	1.455
50_4_k2_200	28	0	1197	600.482	2.615
50_4_k2_300	28	0	911	600.347	6.903
50_4_k2_400	28	0	1249	600.243	7.799
50_4_k2_500	28	0	982	600.661	15.324
50_4_k2_600	28	0	651	600.163	2.248
50_4_k2_700	28	0	665	600.431	3.359
50_4_k2_800	28	0	681	600.527	6.32
50_4_k2_900	28	0	955	600.129	7.054
50_4_k3_100	32	0	134	603.069	244.666
50_4_k3_1000	34	0	177	603.258	251.748
50_4_k3_200	33	0	219	600.838	375.387
50_4_k3_300	32	0	193	607.069	395.484
50_4_k3_400	33	0	340	601.131	601.131
50_4_k3_500	33	0	113	603.035	392.781
50_4_k3_600	32	0	108	602.886	77.792
50_4_k3_700	33	0	118	603.801	44.084
50_4_k3_800	32	0	156	601.091	404.954
50_4_k3_900	33	0	205	606.09	323.09
50_4_k4_100	35	0	578	600.122	42.221
50_4_k4_1000	36	0	562	600.635	184.87
50_4_k4_200	34	0	660	600.459	409.969
50_4_k4_300	34	0	686	600.497	151.975
50_4_k4_400	34	0	696	600.823	76.677
50_4_k4_500	37	0	941	600.124	67.003
50_4_k4_600	35	0	892	601.428	573.271
50_4_k4_700	35	0	652	600.104	60.265
50_4_k4_800	36	0	678	600.642	137.095
50_4_k4_900	34	0	664	601.388	430.85
50_4_k5_100	40	0	101	601.798	314.18
50_4_k5_1000	40	0	123	601.98	553.619
50_4_k5_200	40	0	105	601.892	572.302
50_4_k5_300	40	0	104	605.514	155.802
50_4_k5_400	41	0	106	603.972	327.826
50_4_k5_500	39	0	114	603.726	591.608
50_4_k5_600	39	0	112	602.434	379.038
50_4_k5_700	40	0	107	605.069	189.587
50_4_k5_800	41	0	66	601.592	206.809
50_4_k5_900	40	0	114	602.212	495.492
50_5_k2_100	29	0	1353	600.149	59.596
50_5_k2_1000	29	0	1313	600.059	33.912
50_5_k2_200	29	0	764	600.817	205.484
50_5_k2_300	29	0	1068	600.688	30.526
50_5_k2_400	29	0	745	600.444	225.731
50_5_k2_500	29	0	701	600.329	339.758
50_5_k2_600	29	0	1100	600.491	200.676
50_5_k2_700	30	0	1102	600.228	9.161
50_5_k2_800	29	0	1075	600.583	230.119
50_5_k2_900	30	0	1041	600.73	43.06
50_5_k3_100	36	0	114	600.198	25.626
50_5_k3_1000	35	0	134	601.376	67.274
50_5_k3_200	35	0	106	601.514	108.818
50_5_k3_300	33	0	127	606.746	391.391
50_5_k3_400	35	0	202	604.92	387.736
50_5_k3_500	36	0	175	601.073	32.322
50_5_k3_600	34	0	147	607.917	545.1
50_5_k3_700	35	0	166	603.922	288.307
50_5_k3_800	34	0	168	609.17	428.936
50_5_k3_900	34	0	116	603.209	109.178
50_5_k4_100	37	0	885	600.577	127.923
50_5_k4_1000	38	0	1031	600.518	53.605
50_5_k4_200	40	0	1135	600.028	115.623
50_5_k4_300	37	0	612	600.736	426.494
50_5_k4_400	38	0	564	601.195	532.385
50_5_k4_500	36	0	543	600.937	263.533
50_5_k4_600	36	0	528	600.373	256.002
50_5_k4_700	39	0	618	600.212	94.716
50_5_k4_800	38	0	808	600.013	168.65
50_5_k4_900	37	0	581	600.802	382.354
50_5_k5_100	43	0	146	602.569	91.642
50_5_k5_1000	42	0	74	609.933	574.507
50_5_k5_200	44	0	78	601.544	215.331
50_5_k5_300	43	0	81	608.946	501.599
50_5_k5_400	43	0	123	604.189	175.552
50_5_k5_500	43	0	121	600.253	432.135
50_5_k5_600	45	0	142	604.406	113.678
50_5_k5_700	45	0	81	602.631	400.952
50_5_k5_800	44	0	76	602.811	375.625
50_5_k5_900	42	0	67	606.386	490.545
